timestamp_us,x,y,z,qx,qy,qz,qw,vx,vy,wz,u_steering_angle,u_longitudinal_actuation,ref_traj_0_x,ref_traj_0_y,front_steering_angle,acceleration,x_ref_0,y_ref_0,yaw_ref_0
4798873059054,21.89902114868164,-0.09862053394317627,0.13983264565467834,-0.009475120343267918,-0.004513352178037167,-0.010516371577978134,0.9998896718025208,8.442663719907177,-0.02315373781311972,-0.01640077787744719,-0.004598825268478118,-0.22751044762422346,0.0,0.0,-0.005592032539523678,-0.2028247718818694,0.0,0.0,1.8626447051417472e-09
4798873159054,22.741849899291992,-0.11695942282676697,0.14733034372329712,-0.009671545587480068,-0.004349537193775177,-0.011237635277211666,0.9998806715011597,8.42422394140354,-0.017498412668284804,-0.012368798715960526,-0.003139632040831349,-0.15282494118785292,0.0,0.0,-0.004043442135825713,-0.1712519280333366,0.0,0.0,1.8626449271863521e-09
4798873259054,23.582965850830078,-0.13604362308979034,0.15509305894374847,-0.009642214514315128,-0.004318408668041229,-0.011807309463620186,0.9998745918273926,8.403058832773294,-0.015332274023103115,-0.010855189780244807,-0.003837587274736188,-0.28087110183397807,0.0,0.0,-0.003913453227974895,-0.24047194356484938,0.0,0.0,-1.862645149230957e-09
4798873359054,24.42038345336914,-0.1560308337211609,0.16173714399337769,-0.009655916132032871,-0.003505093976855278,-0.012338520959019661,0.9998711347579956,8.374077066058838,-0.01425119083403706,-0.010082253933379444,-0.0034630604007756167,-0.374366749327086,0.0,0.0,-0.0036290486168736066,-0.3250210257473742,0.0,0.0,0.0
4798873459054,25.2559757232666,-0.17787465453147888,0.16931778192520142,-0.010344771668314934,-0.003613491542637348,-0.012793238274753094,0.9998582005500793,8.340039990967098,-0.011190189939015285,-0.007891178816451634,-0.002016826394811297,-0.36667100716512663,0.0,0.0,-0.0026109963603006777,-0.351321281995129,0.0,0.0,-4.353749348887104e-19
4798873559054,26.08724021911621,-0.19761081039905548,0.17438195645809174,-0.009242650121450424,-0.003222846193239093,-0.013140530325472355,0.9998657703399658,8.301801529664983,-0.00875090407906643,-0.006167813698005345,-0.0018335262265450861,-0.435608599564566,0.0,0.0,-0.0021200558353180452,-0.40454526853854733,0.0,0.0,-5.587934559514451e-09
4798873659054,26.914873123168945,-0.22080768644809723,0.18200801312923431,-0.010135597549378872,-0.0033395078498870134,-0.01344887726008892,0.9998525977134705,8.250920568391468,-0.008983243361811081,-0.006342703993419328,-0.0026455215761120947,-0.6874563923683498,0.0,0.0,-0.002451865914503564,-0.5831920481717475,0.0,0.0,1.8626449271863521e-09
4798873759054,27.73708724975586,-0.2412036806344986,0.18620306253433228,-0.008922772482037544,-0.0036899284459650517,-0.013738884590566158,0.999859094619751,8.187250762638135,-0.0075788317456054344,-0.005323465829796581,-0.001453699621316262,-0.7283753834411124,0.0,0.0,-0.0018215648100351662,-0.6748693740795209,0.0,0.0,-1.6940658945086007e-21
4798873859054,28.55205726623535,-0.2650999426841736,0.19375990331172943,-0.00987162347882986,-0.0034055698197335005,-0.013994078151881695,0.9998476505279541,8.1311459556456,-0.006851261859631093,-0.004813545554853538,-0.001784556342522049,-0.366026371976038,0.0,0.0,-0.0017981954795865138,-0.4798476761302063,0.0,0.0,-3.7252898543727042e-09
4798873959054,29.36302947998047,-0.2859937250614166,0.19807769358158112,-0.008641954511404037,-0.0039875381626188755,-0.013937018811702728,0.9998576045036316,8.074430905470285,0.011650248989155336,0.00834253613866441,0.009309371030047527,-0.7167353744206346,0.0,0.0,0.00521577752948282,-0.6294325487977269,0.0,0.0,1.862645149230957e-09
4798874059054,30.16706085205078,-0.30858877301216125,0.2048410177230835,-0.008948076516389847,-0.003856929251924157,-0.013515359722077847,0.9998612403869629,8.01894968947183,0.008278751636455499,0.005729302730977386,-0.001157221549302364,-0.42695740523430636,0.0,0.0,0.0011914898075364466,-0.5015777940474843,0.0,0.0,1.862645149230957e-09
4798874159054,30.96651840209961,-0.32887932658195496,0.2109474241733551,-0.00818615686148405,-0.0041117011569440365,-0.013225428760051727,0.9998706579208374,7.968181219422952,0.010081933814226417,0.007091948649313113,0.004432509480042017,-0.5181482887620323,0.0,0.0,0.0032380608980718986,-0.5120413823207538,0.0,0.0,-1.8626449271863521e-09
4798874259054,31.760498046875,-0.34831035137176514,0.21770335733890533,-0.007291383109986782,-0.0040522911585867405,-0.012864909134805202,0.9998824596405029,7.919467243903765,0.009325946191378897,0.0064988791473107425,0.0017180178846394132,-0.4444732470151737,0.0,0.0,0.002278216033799181,-0.4693748741440589,0.0,0.0,3.725290298461914e-09
4798874359054,32.55046463012695,-0.36799556016921997,0.2247515618801117,-0.00699549401178956,-0.004420362412929535,-0.01252642273902893,0.9998872876167297,7.874842926295493,0.010411264891545471,0.007281105303165783,0.003460364112322215,-0.40660926865305297,0.0,0.0,0.003024694095244245,-0.4297409667143825,0.0,0.0,-3.3881317890172014e-21
4798874459054,33.33582305908203,-0.3867308497428894,0.23135407269001007,-0.006515562068670988,-0.004672383423894644,-0.01218746230006218,0.9998935461044312,7.829026297733715,0.008197852616172783,0.00568844767120736,0.0012815856408246785,-0.5068702958071392,0.0,0.0,0.0019239925472881558,-0.4784449769037435,0.0,0.0,1.862645371275562e-09
4798874559054,34.116947174072266,-0.4051075279712677,0.23905792832374573,-0.0061913421377539635,-0.004986801650375128,-0.011904354207217693,0.9998975992202759,7.792134635202571,0.008451382541662215,0.005893160463287699,0.00273124292302904,-0.18125048266923027,0.0,0.0,0.0024337380745462402,-0.29077883426152706,0.0,0.0,0.0
4798874659054,34.89501190185547,-0.4229595363140106,0.24626410007476807,-0.0058677359484136105,-0.005499690771102905,-0.011620203964412212,0.999900221824646,7.756666712265687,0.0072472577286352285,0.005026627633262404,0.001452646716942448,-0.46416632096445054,0.0,0.0,0.0018142190920854362,-0.4002659258571407,0.0,0.0,1.862645371275562e-09
4798874759054,35.66878890991211,-0.44018492102622986,0.25437796115875244,-0.005471901036798954,-0.005443837493658066,-0.011384779587388039,0.9999054670333862,7.728947335054561,0.006417897585851302,0.00445595811759948,0.0016702723290435723,-0.06632164608739238,0.0,0.0,0.0017233226108586228,-0.1893937998332666,0.0,0.0,1.8626449271863521e-09
4798874859054,36.43999099731445,-0.4573906660079956,0.2626250684261322,-0.005333323962986469,-0.00530968839302659,-0.011184710077941418,0.9999091625213623,7.701389852039021,0.005021770168056827,0.003474684616394004,0.0009558059516850857,-0.42323761604013294,0.0,0.0,0.0012386672971330585,-0.33705658571801833,0.0,0.0,0.0
4798874959054,37.207828521728516,-0.47403407096862793,0.2701255679130554,-0.005058101378381252,-0.0050924401730299,-0.01102733425796032,0.9999134540557861,7.666035165968076,0.00420571597330694,0.00291318130895148,0.0010413187162461323,-0.38180133778103204,0.0,0.0,0.001114049756601704,-0.36531106278959585,0.0,0.0,0.0
4798875059054,37.97126770019531,-0.49026933312416077,0.27781587839126587,-0.004729125648736954,-0.0043940492905676365,-0.010818198323249817,0.999920666217804,7.627860757471868,0.008524337329406818,0.005953316174404493,0.0038823813046116457,-0.40990046491509524,0.0,0.0,0.002862137669562271,-0.3934674427426244,0.0,0.0,0.0
4798875159054,38.73122787475586,-0.5063903331756592,0.2849537432193756,-0.004635213408619165,-0.003744005924090743,-0.010426972061395645,0.9999279379844666,7.597666451072806,0.013891264681493171,0.009664009959374215,0.005162025025297001,-0.14512497197687882,0.0,0.0,0.004314422274208291,-0.23664935072888424,0.0,0.0,0.0
4798875259054,39.488800048828125,-0.5212463140487671,0.2911536991596222,-0.004177486058324575,-0.003289504675194621,-0.009952173568308353,0.9999363422393799,7.5697465689915635,0.012601425333792528,0.008697766451587968,0.002600621579484305,-0.3521031858098342,0.0,0.0,0.003232227375326308,-0.30955371572629037,0.0,0.0,3.725290742551124e-09
4798875359054,40.2430419921875,-0.5356378555297852,0.2975451350212097,-0.003906727768480778,-0.002713083755224943,-0.009557836689054966,0.9999430179595947,7.534316419274119,0.01057934869241917,0.00730047000931403,0.0025705702357654856,-0.4309724541831863,0.0,0.0,0.002814418009601382,-0.3862246727350344,0.0,0.0,1.0757318430129614e-19
4798875459054,40.99441909790039,-0.5493534803390503,0.30235904455184937,-0.0035971382167190313,-0.002720407210290432,-0.009210276417434216,0.9999474883079529,7.495892087844391,0.009648976746802155,0.006658553305293805,0.002546511430769172,-0.3808484499557744,0.0,0.0,0.0026452459851753827,-0.3828298083935275,0.0,0.0,0.0
4798875559054,41.7430534362793,-0.5622972846031189,0.3073778748512268,-0.0031453859992325306,-0.003090327838435769,-0.008907594718039036,0.9999505877494812,7.472335215341647,0.007638595744662137,0.005253063358366221,0.0015318239282582032,0.016748771537262487,0.0,0.0,0.0019421655896498598,-0.13051231182882295,0.0,0.0,0.0
4798875659054,42.48979568481445,-0.575081467628479,0.31216973066329956,-0.0028915477450937033,-0.0035639803390949965,-0.00862755998969078,0.9999522566795349,7.447120929852651,0.008974109599378215,0.006209245145803506,0.0032020099874785633,-0.4605449216783783,0.0,0.0,0.00273770569236574,-0.33891437861723583,0.0,0.0,2.202285145873298e-19
4798875759054,43.234378814697266,-0.5875756144523621,0.31783583760261536,-0.002764769596979022,-0.004525224212557077,-0.00835676770657301,0.9999510645866394,7.419798062313005,0.005837336367592714,0.003986275014933088,0.00036367752700823444,-0.1606826325593501,0.0,0.0,0.0012386042050916797,-0.22636833578012683,0.0,0.0,0.0
4798875859054,43.9754524230957,-0.6002657413482666,0.32222798466682434,-0.0030362666584551334,-0.004844636656343937,-0.008198903873562813,0.9999500513076782,7.393722789559716,0.003882537127544953,0.002663488452691123,0.0008653240568731984,-0.31966702756140847,0.0,0.0,0.0010028930903164517,-0.28528263580865293,0.0,0.0,0.0
4798875959054,44.713619232177734,-0.6110734343528748,0.3289981186389923,-0.0022274721413850784,-0.0049117738381028175,-0.008075152523815632,0.9999528527259827,7.371970688223565,0.0031685983017785374,0.002176158974400919,0.0007580763490654246,-0.10141808549883793,0.0,0.0,0.000848301351989819,-0.1691797079459953,0.0,0.0,0.0
4798876059054,45.448814392089844,-0.6242506504058838,0.3336118161678314,-0.003131762146949768,-0.004010538104921579,-0.00803107675164938,0.9999548196792603,7.3649516171920615,-0.0005233545253769865,-0.0003980271253475691,-0.0013557660814630926,0.09941727774786957,0.0,0.0,-0.0005434768988987976,0.00042828011692918645,0.0,0.0,0.0
4798876159054,46.18398666381836,-0.6351569890975952,0.34052833914756775,-0.0025315003003925085,-0.003662698669359088,-0.008077072910964489,0.9999575018882751,7.345721258757284,-0.0016253500865678599,-0.0011208014093867212,-0.00042499574824236483,-0.5225308272716986,0.0,0.0,-0.000468660908189499,-0.32979896280701854,0.0,0.0,1.8626449271863521e-09
4798876259054,46.91557693481445,-0.6478960514068604,0.34679028391838074,-0.003132087644189596,-0.0030314228497445583,-0.0081559456884861,0.999957263469696,7.305647058858894,-0.0028548377143039895,-0.001975219649239893,-0.0012294481012906006,-0.5222959688290642,0.0,0.0,-0.000949066839896367,-0.4513529326521893,0.0,0.0,-1.6940654906118172e-21
4798876359054,47.64329528808594,-0.660819411277771,0.3519873023033142,-0.003807170083746314,-0.002566651673987508,-0.00828697718679905,0.9999551773071289,7.2670201555801865,-0.0044973070429842246,-0.003102551774927904,-0.0017124273105421958,-0.2747541212757525,0.0,0.0,-0.0014310976909073783,-0.3398380211408592,0.0,0.0,0.0
4798876459054,48.36705017089844,-0.6726546287536621,0.3582260012626648,-0.0036596099380403757,-0.001756020705215633,-0.008445530198514462,0.9999560713768005,7.235355705464158,-0.0043073908114765,-0.0029499731106310727,-0.0010266774787966184,-0.27690466790458346,0.0,0.0,-0.0011757229020545117,-0.30009818788515835,0.0,0.0,0.0
4798876559054,49.08907699584961,-0.6868659853935242,0.36035412549972534,-0.004960821941494942,-0.0018594739958643913,-0.008597922511398792,0.999949038028717,7.204322184636745,-0.004614785955631257,-0.003168578114249989,-0.0015028328246949317,-0.3278753437789702,0.0,0.0,-0.0013822794116562043,-0.3176383233899897,0.0,0.0,1.862645149230957e-09
4798876659054,49.80729293823242,-0.699381411075592,0.3644847273826599,-0.005029804538935423,-0.0016480741323903203,-0.008763185702264309,0.9999476075172424,7.167090118596735,-0.00489763017529073,-0.003356527812763856,-0.0014625415833843284,-0.4660135089472155,0.0,0.0,-0.001432961683570766,-0.4113311719370945,0.0,0.0,1.8626449271863521e-09
4798876759054,50.52272033691406,-0.7128159403800964,0.3650238811969757,-0.005579638760536909,-0.0022004125639796257,-0.008944195695221424,0.9999420642852783,7.1277959303711524,-0.005856139371733917,-0.004017321631345224,-0.0020166343641017273,-0.3614336288196251,0.0,0.0,-0.0018015270595984078,-0.3798229185009119,0.0,0.0,0.0
4798876859054,51.233863830566406,-0.7274777293205261,0.36794164776802063,-0.006818919442594051,-0.002408612985163927,-0.009142918512225151,0.999932050704956,7.092268965463726,-0.005457953807427606,-0.0037248032685487337,-0.0013531709465177605,-0.3132000178275009,0.0,0.0,-0.0015184085499886455,-0.3377532872541477,0.0,0.0,3.725290076417309e-09
4798876959054,51.94061279296875,-0.741024374961853,0.3716248571872711,-0.00719154579564929,-0.002226938959211111,-0.009352936409413815,0.9999279379844666,7.04783840781963,-0.006990693825013322,-0.004792947222532834,-0.0026526726103850754,-0.6268725265564646,0.0,0.0,-0.002234649816505272,-0.5203202373696614,0.0,0.0,-1.862645149230957e-09
4798877059054,52.64244079589844,-0.7552502751350403,0.3756684958934784,-0.007867801934480667,-0.0019681404810398817,-0.0095167625695467,0.9999218583106995,7.000784890520393,-0.001546347122127074,-0.0009908715333955638,0.0016094955800811104,-0.38523332322418385,0.0,0.0,0.00019277044977980052,-0.43501838760148354,0.0,0.0,0.0
4798877159054,53.340965270996094,-0.7699605226516724,0.3793605864048004,-0.008812230080366135,-0.002523791743442416,-0.00948361773043871,0.9999130368232727,6.9552564743086585,0.00258432782874514,0.001790712915986811,0.001518493393331353,-0.4900075892095586,0.0,0.0,0.0010299101540984287,-0.4697418146937079,0.0,0.0,4.336808689942018e-19
4798877259054,54.0350227355957,-0.7844753861427307,0.38238325715065,-0.009748300537467003,-0.0033541161101311445,-0.009442167356610298,0.9999023079872131,6.901852797614801,-0.0012955633304205225,-0.0009308785653965174,-0.001997260517407875,-0.6441998936883768,0.0,0.0,-0.0008816240568716974,-0.5799049414435118,0.0,0.0,-2.220446313948109e-16
4798877359054,54.72441101074219,-0.7983134984970093,0.3883587419986725,-0.010287746787071228,-0.004847719334065914,-0.009499967098236084,0.9998902678489685,6.843559860158755,-0.0020499961181459385,-0.001389534186806468,-0.0003646600989376283,-0.5881114455811924,0.0,0.0,-0.000555182505118101,-0.5850870124642511,0.0,0.0,-1.862645371275562e-09
4798877459054,55.40581130981445,-0.812522828578949,0.3923727869987488,-0.011154293082654476,-0.004787069745361805,-0.009538810700178146,0.9998809099197388,6.791514193104165,0.0001472337461696549,0.00012283196612206752,0.0007444564321101216,-0.40971888631797954,0.0,0.0,0.00026548621825600176,-0.474349228236341,0.0,0.0,-1.862645149230957e-09
4798877559054,56.08356475830078,-0.826269805431366,0.39872363209724426,-0.011736460961401463,-0.0055856164544820786,-0.00953848659992218,0.9998700618743896,6.741992586889852,-0.000992340701942964,-0.000690891274447203,-0.0009219645755228114,-0.5309693458501177,0.0,0.0,-0.0004843402905421848,-0.5101025119433449,0.0,0.0,1.862645149230957e-09
4798877659054,56.75647735595703,-0.8393514752388,0.4065047800540924,-0.011934022419154644,-0.006356668658554554,-0.009562326595187187,0.9998629093170166,6.698322753229889,-0.000519439279177708,-0.0003420560758014934,0.0001940151951422708,-0.3109274449507607,0.0,0.0,-5.5986603619120835e-05,-0.38433162029449636,0.0,0.0,-1.862645371275562e-09
4798877759054,57.42462158203125,-0.8533217906951904,0.41147294640541077,-0.01278290618211031,-0.00664173299446702,-0.009606916457414627,0.9998500943183899,6.659655469072667,-0.0023505698503299274,-0.00161355938712005,-0.0014589314964611499,-0.39068429577448904,0.0,0.0,-0.0009418888039859466,-0.3883430744967646,0.0,0.0,0.0
4798877859054,58.088600158691406,-0.866531491279602,0.4222411513328552,-0.013117056339979172,-0.006848039571195841,-0.009875345043838024,0.9998418092727661,6.616082640223957,-0.014233900024640546,-0.009749849673892842,-0.008279535896604365,-0.516918228795366,0.0,0.0,-0.005575312210729724,-0.46953301480503357,0.0,0.0,-6.776263578034403e-21
4798877959054,58.746070861816406,-0.8798811435699463,0.4286877512931824,-0.01329298596829176,-0.006352218333631754,-0.010377474129199982,0.9998376369476318,6.545970443384765,-0.012771907629733749,-0.00857594151762998,-0.002222678359926463,-1.097927041839736,0.0,0.0,-0.0034582613410878,-0.8663380882528451,0.0,0.0,2.59530853679687e-18
4798878059054,59.39658737182617,-0.8936749696731567,0.4378175139427185,-0.013434067368507385,-0.006189015693962574,-0.010886136442422867,0.9998313784599304,6.479202882078832,-0.018572146670153635,-0.012594716302627134,-0.008329349619915487,-0.327286847362399,0.0,0.0,-0.0065341539484251605,-0.5259493225559123,0.0,0.0,0.0
4798878159054,60.040809631347656,-0.9084391593933105,0.45050492882728577,-0.013803067617118359,-0.005705215502530336,-0.0117108765989542,0.9998199343681335,6.423833512025116,-0.02952551502504832,-0.019980159146802772,-0.012363445630644307,-0.6012309849028284,0.0,0.0,-0.01021511273319723,-0.5734866069215891,0.0,0.0,-1.8626450382086546e-09
4798878259054,60.68113708496094,-0.9232253432273865,0.45522594451904297,-0.013419091701507568,-0.0064743016846477985,-0.012653466314077377,0.9998089671134949,6.3631640361070785,-0.025231045306508153,-0.01689201708003413,-0.005529710163954533,-0.6635936876137686,0.0,0.0,-0.0072564730411648895,-0.6303855353549964,0.0,0.0,8.673615311932504e-19
4798878359054,61.313926696777344,-0.9396362900733948,0.46348387002944946,-0.013501663692295551,-0.006141692399978638,-0.01376359723508358,0.9997952580451965,6.311867740593236,-0.04332430485625628,-0.02931306138021025,-0.0208889910920995,-0.3117708220698352,0.0,0.0,-0.01586484946384689,-0.4291934022864083,0.0,0.0,-1.8626449271863521e-09
4798878459054,61.94239044189453,-0.9573196172714233,0.472423791885376,-0.013371994718909264,-0.0063750590197741985,-0.01539120078086853,0.9997718334197998,6.252196247998104,-0.05090648929893345,-0.03417724762829182,-0.01692081093967364,-0.8837467099478546,0.0,0.0,-0.016531645857426155,-0.7162251862829567,0.0,0.0,0.0
4798878559054,62.56414031982422,-0.9766078591346741,0.4795665442943573,-0.013039915822446346,-0.0064478181302547455,-0.017131345346570015,0.9997474551200867,6.191676483389312,-0.05286872117694519,-0.035430169076810805,-0.017586093975981994,-0.4149627900662552,0.0,0.0,-0.01719748662791354,-0.5259903302612742,0.0,0.0,-6.776263578034403e-21
4798878659054,63.17964553833008,-0.9986677169799805,0.4884180426597595,-0.01323747169226408,-0.006136469542980194,-0.018992776051163673,0.999713122844696,6.136847839315325,-0.05821023388969266,-0.03900303858964101,-0.020724016659341656,-0.5864886503833969,0.0,0.0,-0.01942434580851404,-0.5641925399048143,0.0,0.0,3.725290298461914e-09
4798878759054,63.79060363769531,-1.0223581790924072,0.4961842894554138,-0.013030230067670345,-0.006572915241122246,-0.021273477002978325,0.9996671676635742,6.080206255855356,-0.07946280019058492,-0.05332700189203955,-0.03311924550076177,-0.5702252331095552,0.0,0.0,-0.028072113680984088,-0.5680019384146813,0.0,0.0,0.0
4798878859054,64.39579010009766,-1.048560619354248,0.5029284954071045,-0.012609601952135563,-0.0068845259957015514,-0.024025673046708107,0.9996080994606018,6.02954768626438,-0.08248448361210295,-0.055049090785575724,-0.026295127072095466,-0.401354957393905,0.0,0.0,-0.02695001946697131,-0.46277119989884014,0.0,0.0,8.673617379884035e-19
4798878959054,64.99483489990234,-1.0784006118774414,0.5112027525901794,-0.012586482800543308,-0.0067534735426306725,-0.026747405529022217,0.9995401501655579,5.968088603238685,-0.08081347505742381,-0.053872468472331535,-0.026559260707262677,-0.8747189522680867,0.0,0.0,-0.026703271325398036,-0.7228993219099563,0.0,0.0,-1.3552527156068805e-20
4798879059054,65.58617401123047,-1.1108382940292358,0.522432267665863,-0.012394825927913189,-0.006071318406611681,-0.029682420194149017,0.9994640946388245,5.901402826758667,-0.09636747177434726,-0.06434353864947369,-0.03812340679114238,-0.570836025245404,0.0,0.0,-0.03391461881966439,-0.6268775823551946,0.0,0.0,-7.450581485102248e-09
4798879159054,66.17232513427734,-1.1468517780303955,0.528941810131073,-0.012299031019210815,-0.006389996036887169,-0.03327970951795578,0.9993499517440796,5.835657195305917,-0.11915745834211475,-0.07945243753494956,-0.04703187498181147,-0.7098499882223851,0.0,0.0,-0.042197628477499805,-0.6792712560500817,0.0,0.0,-6.661608668898469e-16
